id;timestamp;temperature;moisture;ph;conductivity;nitrogen;phosporus;kalium;node;real_n;real_p;real_k;real_fe;real_zn;real_cu;macro_now;micro_now;add_ma;add_mi;need_ma;need_mi
948;2025-05-22 00.13.38;25,4;91,0;4,0;500,0;230,0;67,0;140,0;3;122,9;35,8;74,8;3,9;2,4;0,7;233,4;7,0;61,6;148,0;1;1
950;2025-05-22 00.13.53;25,5;90,7;4,0;500,0;230,0;67,0;140,0;3;122,9;35,8;74,8;3,9;2,4;0,7;233,4;7,0;61,6;148,0;1;1
951;2025-05-22 00.14.00;25,4;91,0;4,0;500,0;230,0;67,0;140,0;3;122,9;35,8;74,8;3,9;2,4;0,7;233,4;7,0;61,6;148,0;1;1
961;2025-05-22 00.15.15;25,4;91,0;3,9;500,0;230,0;67,0;140,0;3;122,9;35,8;74,8;3,9;2,4;0,7;233,4;7,1;61,6;147,9;1;1
966;2025-05-22 00.15.53;25,4;90,7;3,9;500,0;230,0;67,0;140,0;3;122,9;35,8;74,8;3,9;2,4;0,7;233,4;7,1;61,6;147,9;1;1
970;2025-05-22 00.16.23;25,4;91,0;3,9;500,0;230,0;67,0;140,0;3;122,9;35,8;74,8;3,9;2,4;0,7;233,4;7,1;61,6;147,9;1;1
971;2025-05-22 00.16.30;25,4;91,3;3,9;500,0;230,0;67,0;140,0;3;122,9;35,8;74,8;3,9;2,5;0,7;233,4;7,1;61,6;147,9;1;1
972;2025-05-22 00.16.38;25,4;91,3;3,9;500,0;230,0;67,0;140,0;3;122,9;35,8;74,8;3,9;2,5;0,7;233,4;7,1;61,6;147,9;1;1
979;2025-05-22 00.17.30;25,4;91,2;3,9;500,0;230,0;67,0;140,0;3;122,9;35,8;74,8;3,9;2,5;0,7;233,4;7,1;61,6;147,9;1;1
981;2025-05-22 00.17.45;25,4;90,7;3,9;500,0;230,0;67,0;140,0;3;122,9;35,8;74,8;3,9;2,4;0,7;233,4;7,1;61,6;147,9;1;1
982;2025-05-22 00.17.52;25,4;91,5;3,9;500,0;230,0;67,0;140,0;3;122,9;35,8;74,8;3,9;2,5;0,7;233,4;7,1;61,6;147,9;1;1
991;2025-05-22 00.19.00;25,4;90,7;3,9;500,0;230,0;67,0;140,0;3;122,9;35,8;74,8;3,9;2,4;0,7;233,4;7,1;61,6;147,9;1;1
994;2025-05-22 00.19.23;25,4;90,9;3,9;500,0;230,0;67,0;140,0;3;122,9;35,8;74,8;3,9;2,4;0,7;233,4;7,1;61,6;147,9;1;1
1006;2025-05-22 00.20.52;25,4;91,3;3,9;500,0;230,0;67,0;140,0;3;122,9;35,8;74,8;3,9;2,5;0,7;233,4;7,1;61,6;147,9;1;1
1009;2025-05-22 00.21.15;25,4;90,6;3,9;500,0;230,0;67,0;140,0;3;122,9;35,8;74,8;3,9;2,4;0,7;233,4;7,1;61,6;147,9;1;1
1011;2025-05-22 00.21.30;25,4;90,6;3,9;500,0;230,0;67,0;140,0;3;122,9;35,8;74,8;3,9;2,4;0,7;233,4;7,1;61,6;147,9;1;1
1014;2025-05-22 00.21.52;15,0;15,0;4,0;500,0;230,0;67,0;140,0;3;122,9;35,8;74,8;0,6;0,4;-0,1;233,4;0,9;61,6;154,1;1;1
1018;2025-05-22 00.22.21;15,0;15,0;4,0;500,0;230,0;67,0;140,0;3;122,9;35,8;74,8;0,6;0,4;-0,1;233,4;0,9;61,6;154,1;1;1
1021;2025-05-22 00.22.44;14,0;15,0;4,0;500,0;230,0;67,0;140,0;3;122,9;35,8;74,8;0,6;0,4;-0,1;233,4;0,9;61,6;154,1;1;1
1;2025-05-21 22.16.29;15,0;15,0;4,0;500,0;180,0;77,0;145,0;4;96,2;41,1;77,5;0,6;0,4;-0,1;214,7;0,9;91,3;154,1;1;1
5;2025-05-21 22.16.59;15,0;15,0;4,0;500,0;180,0;77,0;145,0;4;96,2;41,1;77,5;0,6;0,4;-0,1;214,7;0,9;91,3;154,1;1;1
14;2025-05-21 22.18.07;15,0;15,0;4,0;500,0;180,0;77,0;145,0;4;96,2;41,1;77,5;0,6;0,4;-0,1;214,7;0,9;91,3;154,1;1;1
15;2025-05-21 22.18.14;15,0;15,0;4,0;500,0;180,0;77,0;145,0;4;96,2;41,1;77,5;0,6;0,4;-0,1;214,7;0,9;91,3;154,1;1;1
17;2025-05-21 22.18.28;15,0;15,0;4,0;500,0;180,0;77,0;145,0;4;96,2;41,1;77,5;0,6;0,4;-0,1;214,7;0,9;91,3;154,1;1;1
20;2025-05-21 22.18.50;15,0;15,0;4,0;500,0;180,0;77,0;145,0;4;96,2;41,1;77,5;0,6;0,4;-0,1;214,7;0,9;91,3;154,1;1;1
41;2025-05-21 22.21.22;15,0;15,0;4,0;500,0;180,0;77,0;145,0;4;96,2;41,1;77,5;0,6;0,4;-0,1;214,7;0,9;91,3;154,1;1;1
55;2025-05-21 22.23.07;15,0;15,0;4,0;500,0;180,0;77,0;145,0;4;96,2;41,1;77,5;0,6;0,4;-0,1;214,7;0,9;91,3;154,1;1;1
65;2025-05-21 22.24.21;15,0;15,0;4,0;500,0;180,0;77,0;145,0;4;96,2;41,1;77,5;0,6;0,4;-0,1;214,7;0,9;91,3;154,1;1;1
68;2025-05-21 22.24.43;15,0;15,0;4,0;500,0;180,0;77,0;145,0;4;96,2;41,1;77,5;0,6;0,4;-0,1;214,7;0,9;91,3;154,1;1;1
72;2025-05-21 22.25.13;15,0;15,0;4,0;500,0;180,0;77,0;145,0;4;96,2;41,1;77,5;0,6;0,4;-0,1;214,7;0,9;91,3;154,1;1;1
73;2025-05-21 22.25.21;26,8;92,3;4,1;500,0;180,0;77,0;145,0;4;96,2;41,1;77,5;3,9;2,5;0,7;214,7;7,1;91,3;147,9;1;1
77;2025-05-21 22.25.51;26,8;92,6;4,1;500,0;180,0;77,0;145,0;4;96,2;41,1;77,5;3,9;2,5;0,7;214,7;7,1;91,3;147,9;1;1
83;2025-05-21 22.26.37;26,8;92,9;4,1;500,0;180,0;77,0;145,0;4;96,2;41,1;77,5;3,9;2,5;0,7;214,7;7,1;91,3;147,9;1;1
97;2025-05-21 22.28.21;26,6;92,4;4,0;500,0;180,0;77,0;145,0;4;96,2;41,1;77,5;3,9;2,5;0,7;214,7;7,1;91,3;147,9;1;1
102;2025-05-21 22.28.59;26,7;92,3;4,1;500,0;180,0;77,0;145,0;4;96,2;41,1;77,5;3,9;2,5;0,7;214,7;7,1;91,3;147,9;1;1
105;2025-05-21 22.29.21;26,7;92,3;4,2;500,0;180,0;77,0;145,0;4;96,2;41,1;77,5;3,9;2,4;0,7;214,7;7,0;91,3;148,0;1;1
107;2025-05-21 22.29.36;26,7;92,1;4,1;500,0;200,0;62,0;155,0;4;106,8;33,1;82,8;3,9;2,4;0,7;222,8;7,1;83,2;147,9;1;1
109;2025-05-21 22.29.51;26,6;92,9;4,1;500,0;200,0;62,0;155,0;4;106,8;33,1;82,8;3,9;2,5;0,7;222,8;7,1;83,2;147,9;1;1
124;2025-05-21 22.31.43;26,6;92,9;4,0;500,0;200,0;62,0;155,0;4;106,8;33,1;82,8;4,0;2,5;0,7;222,8;7,2;83,2;147,8;1;1
131;2025-05-21 22.32.36;26,6;92,4;4,0;500,0;200,0;62,0;155,0;4;106,8;33,1;82,8;3,9;2,5;0,7;222,8;7,1;83,2;147,9;1;1
136;2025-05-21 22.33.14;26,5;92,1;4,0;500,0;200,0;62,0;155,0;4;106,8;33,1;82,8;3,9;2,5;0,7;222,8;7,1;83,2;147,9;1;1
137;2025-05-21 22.33.21;26,5;92,3;4,0;500,0;200,0;62,0;155,0;4;106,8;33,1;82,8;3,9;2,5;0,7;222,8;7,1;83,2;147,9;1;1
142;2025-05-21 22.33.59;26,6;92,3;4,0;500,0;200,0;62,0;155,0;4;106,8;33,1;82,8;3,9;2,5;0,7;222,8;7,1;83,2;147,9;1;1
143;2025-05-21 22.34.07;26,6;92,8;4,0;500,0;200,0;62,0;155,0;4;106,8;33,1;82,8;4,0;2,5;0,7;222,8;7,2;83,2;147,8;1;1
153;2025-05-21 22.35.23;26,5;92,3;4,1;500,0;200,0;62,0;155,0;4;106,8;33,1;82,8;3,9;2,5;0,7;222,8;7,1;83,2;147,9;1;1
157;2025-05-21 22.35.53;26,5;92,8;4,0;500,0;200,0;62,0;155,0;4;106,8;33,1;82,8;4,0;2,5;0,7;222,8;7,2;83,2;147,8;1;1
163;2025-05-21 22.36.38;26,5;92,3;4,1;500,0;200,0;62,0;155,0;4;106,8;33,1;82,8;3,9;2,5;0,7;222,8;7,1;83,2;147,9;1;1
168;2025-05-21 22.37.16;26,5;92,1;4,0;500,0;200,0;62,0;155,0;4;106,8;33,1;82,8;3,9;2,5;0,7;222,8;7,1;83,2;147,9;1;1
182;2025-05-21 22.38.59;26,4;92,3;4,0;500,0;200,0;62,0;155,0;4;106,8;33,1;82,8;3,9;2,5;0,7;222,8;7,1;83,2;147,9;1;1
188;2025-05-21 22.39.45;26,4;92,6;4,0;500,0;200,0;62,0;155,0;4;106,8;33,1;82,8;4,0;2,5;0,7;222,8;7,2;83,2;147,8;1;1
189;2025-05-21 22.39.52;26,4;92,6;4,0;500,0;200,0;62,0;155,0;4;106,8;33,1;82,8;4,0;2,5;0,7;222,8;7,2;83,2;147,8;1;1
192;2025-05-21 22.40.15;26,4;92,4;4,0;500,0;200,0;62,0;155,0;4;106,8;33,1;82,8;3,9;2,5;0,7;222,8;7,1;83,2;147,9;1;1
193;2025-05-21 22.40.22;26,4;92,3;4,0;500,0;200,0;62,0;155,0;4;106,8;33,1;82,8;3,9;2,5;0,7;222,8;7,1;83,2;147,9;1;1
194;2025-05-21 22.40.30;26,4;92,3;4,0;500,0;215,0;58,0;160,0;4;114,9;31,0;85,5;3,9;2,5;0,7;231,3;7,1;74,7;147,9;1;1
197;2025-05-21 22.40.53;26,4;92,0;4,0;500,0;215,0;58,0;160,0;4;114,9;31,0;85,5;3,9;2,5;0,7;231,3;7,1;74,7;147,9;1;1
202;2025-05-21 22.41.30;26,4;92,4;4,0;500,0;215,0;58,0;160,0;4;114,9;31,0;85,5;3,9;2,5;0,7;231,3;7,1;74,7;147,9;1;1
207;2025-05-21 22.42.07;26,3;92,6;4,0;500,0;215,0;58,0;160,0;4;114,9;31,0;85,5;4,0;2,5;0,7;231,3;7,2;74,7;147,8;1;1
209;2025-05-21 22.42.21;26,3;92,1;4,0;500,0;215,0;58,0;160,0;4;114,9;31,0;85,5;3,9;2,5;0,7;231,3;7,1;74,7;147,9;1;1
210;2025-05-21 22.42.29;26,4;92,4;4,0;500,0;215,0;58,0;160,0;4;114,9;31,0;85,5;3,9;2,5;0,7;231,3;7,1;74,7;147,9;1;1
212;2025-05-21 22.42.44;26,3;92,1;4,0;500,0;215,0;58,0;160,0;4;114,9;31,0;85,5;3,9;2,5;0,7;231,3;7,1;74,7;147,9;1;1
217;2025-05-21 22.43.21;26,3;92,3;3,9;500,0;215,0;58,0;160,0;4;114,9;31,0;85,5;4,0;2,5;0,7;231,3;7,2;74,7;147,8;1;1
218;2025-05-21 22.43.29;26,3;92,6;3,9;500,0;215,0;58,0;160,0;4;114,9;31,0;85,5;4,0;2,5;0,7;231,3;7,2;74,7;147,8;1;1
221;2025-05-21 22.43.51;26,3;92,3;3,9;500,0;215,0;58,0;160,0;4;114,9;31,0;85,5;4,0;2,5;0,7;231,3;7,2;74,7;147,8;1;1
222;2025-05-21 22.43.59;26,3;91,8;3,9;500,0;215,0;58,0;160,0;4;114,9;31,0;85,5;3,9;2,5;0,7;231,3;7,2;74,7;147,8;1;1
223;2025-05-21 22.44.06;26,3;92,1;3,9;500,0;215,0;58,0;160,0;4;114,9;31,0;85,5;4,0;2,5;0,7;231,3;7,2;74,7;147,8;1;1
225;2025-05-21 22.44.22;26,3;92,1;3,9;500,0;215,0;58,0;160,0;4;114,9;31,0;85,5;4,0;2,5;0,7;231,3;7,2;74,7;147,8;1;1
228;2025-05-21 22.44.44;26,3;92,1;3,9;500,0;215,0;58,0;160,0;4;114,9;31,0;85,5;4,0;2,5;0,7;231,3;7,2;74,7;147,8;1;1
232;2025-05-21 22.45.15;26,3;91,5;3,9;500,0;215,0;58,0;160,0;4;114,9;31,0;85,5;3,9;2,5;0,7;231,3;7,1;74,7;147,9;1;1
237;2025-05-21 22.45.53;26,3;92,1;4,0;500,0;215,0;58,0;160,0;4;114,9;31,0;85,5;3,9;2,5;0,7;231,3;7,1;74,7;147,9;1;1
239;2025-05-21 22.46.07;26,4;92,4;4,0;500,0;300,0;123,0;166,0;4;160,3;65,7;88,7;3,9;2,5;0,7;314,6;7,1;-8,6;147,9;0;1
245;2025-05-21 22.46.50;26,3;92,0;4,0;500,0;300,0;123,0;166,0;4;160,3;65,7;88,7;3,9;2,5;0,7;314,6;7,1;-8,6;147,9;0;1
247;2025-05-21 22.47.05;26,3;91,5;4,0;500,0;300,0;123,0;166,0;4;160,3;65,7;88,7;3,9;2,4;0,7;314,6;7,1;-8,6;147,9;0;1
251;2025-05-21 22.47.35;26,3;92,3;4,0;500,0;300,0;123,0;166,0;4;160,3;65,7;88,7;3,9;2,5;0,7;314,6;7,1;-8,6;147,9;0;1
253;2025-05-21 22.47.50;26,2;92,1;4,0;500,0;300,0;123,0;166,0;4;160,3;65,7;88,7;3,9;2,5;0,7;314,6;7,1;-8,6;147,9;0;1
260;2025-05-21 22.48.42;26,3;92,1;3,9;500,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,7;314,6;7,2;-8,6;147,8;0;1
271;2025-05-21 22.50.02;26,2;92,1;3,9;500,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,7;314,6;7,2;-8,6;147,8;0;1
278;2025-05-21 22.50.55;26,2;92,4;3,8;500,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,3;-8,6;147,7;0;1
282;2025-05-21 22.51.25;26,2;92,1;3,8;500,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,2;-8,6;147,8;0;1
287;2025-05-21 22.52.02;26,2;91,5;3,8;500,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,7;314,6;7,2;-8,6;147,8;0;1
291;2025-05-21 22.52.31;26,2;92,4;3,8;500,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,3;-8,6;147,7;0;1
303;2025-05-21 22.53.59;26,1;92,1;3,8;500,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,2;-8,6;147,8;0;1
306;2025-05-21 22.54.21;26,1;91,5;3,8;500,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,7;314,6;7,2;-8,6;147,8;0;1
309;2025-05-21 22.54.44;26,1;92,1;3,8;500,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,2;-8,6;147,8;0;1
314;2025-05-21 22.55.22;26,1;92,1;3,8;500,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,2;-8,6;147,8;0;1
316;2025-05-21 22.55.37;26,1;92,1;3,8;500,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,2;-8,6;147,8;0;1
319;2025-05-21 22.55.58;26,1;92,0;3,8;500,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,2;-8,6;147,8;0;1
320;2025-05-21 22.56.06;26,1;92,4;3,8;500,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,3;-8,6;147,7;0;1
322;2025-05-21 22.56.21;26,1;92,1;3,8;500,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,2;-8,6;147,8;0;1
330;2025-05-21 22.57.20;26,1;92,1;3,8;500,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,2;-8,6;147,8;0;1
341;2025-05-21 22.58.39;26,0;91,8;3,8;500,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,7;314,6;7,2;-8,6;147,8;0;1
345;2025-05-21 22.59.08;26,1;91,5;3,7;500,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,2;-8,6;147,8;0;1
346;2025-05-21 22.59.15;26,1;92,1;3,7;500,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,3;-8,6;147,7;0;1
351;2025-05-21 22.59.51;26,1;92,1;3,8;500,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,2;-8,6;147,8;0;1
354;2025-05-21 23.00.13;26,0;92,3;3,8;500,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,3;-8,6;147,7;0;1
355;2025-05-21 23.00.21;26,0;91,8;3,8;500,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,7;314,6;7,2;-8,6;147,8;0;1
358;2025-05-21 23.00.42;26,0;92,3;3,8;500,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,3;-8,6;147,7;0;1
369;2025-05-21 23.02.02;26,0;92,1;3,8;500,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,2;-8,6;147,8;0;1
374;2025-05-21 23.02.38;26,0;92,0;3,8;500,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,2;-8,6;147,8;0;1
375;2025-05-21 23.02.46;26,0;92,1;3,8;500,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,2;-8,6;147,8;0;1
380;2025-05-21 23.03.23;26,0;92,0;3,8;500,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,2;-8,6;147,8;0;1
390;2025-05-21 23.04.37;25,9;91,3;3,8;500,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,7;314,6;7,2;-8,6;147,8;0;1
393;2025-05-21 23.04.59;25,9;92,0;3,8;500,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,2;-8,6;147,8;0;1
394;2025-05-21 23.05.06;25,9;92,0;3,8;500,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,2;-8,6;147,8;0;1
398;2025-05-21 23.05.36;25,9;91,3;3,8;500,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,7;314,6;7,2;-8,6;147,8;0;1
401;2025-05-21 23.05.58;25,9;92,1;3,8;500,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,2;-8,6;147,8;0;1
406;2025-05-21 23.06.35;25,9;92,0;3,8;500,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,2;-8,6;147,8;0;1
408;2025-05-21 23.06.50;25,9;91,5;3,8;500,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,7;314,6;7,2;-8,6;147,8;0;1
412;2025-05-21 23.07.19;25,8;92,1;3,8;500,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,2;-8,6;147,8;0;1
420;2025-05-21 23.08.18;25,8;91,7;3,8;500,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,7;314,6;7,2;-8,6;147,8;0;1
421;2025-05-21 23.08.25;25,8;92,0;3,8;500,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,2;-8,6;147,8;0;1
430;2025-05-21 23.09.32;25,9;92,0;3,8;500,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,2;-8,6;147,8;0;1
431;2025-05-21 23.09.40;25,9;91,5;3,8;500,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,7;314,6;7,2;-8,6;147,8;0;1
434;2025-05-21 23.10.03;25,8;91,5;8,0;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;2,8;1,8;0,2;314,6;4,8;-8,6;150,2;0;1
435;2025-05-21 23.10.10;25,9;91,2;8,0;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;2,8;1,8;0,2;314,6;4,8;-8,6;150,2;0;1
436;2025-05-21 23.10.17;25,9;92,1;8,0;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;2,9;1,8;0,2;314,6;4,9;-8,6;150,1;0;1
441;2025-05-21 23.10.55;25,8;91,3;8,0;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;2,8;1,8;0,2;314,6;4,8;-8,6;150,2;0;1
442;2025-05-21 23.11.02;25,8;92,0;8,0;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;2,9;1,8;0,2;314,6;4,9;-8,6;150,1;0;1
444;2025-05-21 23.11.17;25,8;91,8;8,0;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;2,9;1,8;0,2;314,6;4,9;-8,6;150,1;0;1
461;2025-05-21 23.13.23;25,8;92,1;8,0;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;2,9;1,8;0,2;314,6;4,9;-8,6;150,1;0;1
467;2025-05-21 23.14.07;25,8;92,1;8,0;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;2,9;1,8;0,2;314,6;4,9;-8,6;150,1;0;1
468;2025-05-21 23.14.14;25,8;91,5;8,0;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;2,8;1,8;0,2;314,6;4,8;-8,6;150,2;0;1
474;2025-05-21 23.14.58;25,8;91,5;8,0;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;2,8;1,8;0,2;314,6;4,8;-8,6;150,2;0;1
477;2025-05-21 23.15.19;25,9;91,5;8,0;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;2,8;1,8;0,2;314,6;4,8;-8,6;150,2;0;1
484;2025-05-21 23.16.10;25,8;91,8;8,0;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;2,9;1,8;0,2;314,6;4,9;-8,6;150,1;0;1
487;2025-05-21 23.16.33;25,8;91,3;8,0;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;2,8;1,8;0,2;314,6;4,8;-8,6;150,2;0;1
503;2025-05-21 23.18.30;25,7;92,0;8,0;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;2,9;1,8;0,2;314,6;4,9;-8,6;150,1;0;1
508;2025-05-21 23.19.06;25,7;92,0;8,0;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;2,9;1,8;0,2;314,6;4,9;-8,6;150,1;0;1
510;2025-05-21 23.19.21;25,8;92,0;8,0;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;2,9;1,8;0,2;314,6;4,9;-8,6;150,1;0;1
514;2025-05-21 23.19.51;25,8;92,1;8,0;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;2,9;1,8;0,2;314,6;4,9;-8,6;150,1;0;1
516;2025-05-21 23.20.06;25,8;91,5;8,0;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;2,8;1,8;0,2;314,6;4,8;-8,6;150,2;0;1
518;2025-05-21 23.20.20;25,8;91,5;8,0;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;2,8;1,8;0,2;314,6;4,8;-8,6;150,2;0;1
529;2025-05-21 23.21.43;25,8;91,3;8,0;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;2,8;1,8;0,2;314,6;4,8;-8,6;150,2;0;1
531;2025-05-21 23.21.58;25,7;92,0;8,0;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;2,9;1,8;0,2;314,6;4,9;-8,6;150,1;0;1
535;2025-05-21 23.22.27;25,8;91,5;8,0;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;2,8;1,8;0,2;314,6;4,8;-8,6;150,2;0;1
536;2025-05-21 23.22.35;25,7;91,5;8,0;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;2,8;1,8;0,2;314,6;4,8;-8,6;150,2;0;1
537;2025-05-21 23.22.43;25,8;91,8;8,0;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;2,9;1,8;0,2;314,6;4,9;-8,6;150,1;0;1
549;2025-05-21 23.24.13;25,7;92,0;8,0;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;2,9;1,8;0,2;314,6;4,9;-8,6;150,1;0;1
554;2025-05-21 23.24.49;25,7;91,3;8,0;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;2,8;1,8;0,2;314,6;4,8;-8,6;150,2;0;1
557;2025-05-21 23.25.12;25,7;92,0;8,0;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;2,9;1,8;0,2;314,6;4,9;-8,6;150,1;0;1
570;2025-05-21 23.26.48;25,6;91,0;8,0;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;2,8;1,8;0,2;314,6;4,8;-8,6;150,2;0;1
573;2025-05-21 23.27.10;25,6;91,8;8,0;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;2,9;1,8;0,2;314,6;4,9;-8,6;150,1;0;1
575;2025-05-21 23.27.24;25,6;91,5;8,0;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;2,8;1,8;0,2;314,6;4,8;-8,6;150,2;0;1
577;2025-05-21 23.27.39;25,6;92,0;8,0;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;2,9;1,8;0,2;314,6;4,9;-8,6;150,1;0;1
583;2025-05-21 23.28.24;25,6;91,0;8,0;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;2,8;1,8;0,2;314,6;4,8;-8,6;150,2;0;1
587;2025-05-21 23.28.55;25,7;91,3;8,0;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;2,8;1,8;0,2;314,6;4,8;-8,6;150,2;0;1
591;2025-05-21 23.29.25;25,6;91,0;8,0;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;2,8;1,8;0,2;314,6;4,8;-8,6;150,2;0;1
601;2025-05-21 23.30.37;25,6;91,3;3,7;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,2;-8,6;147,8;0;1
603;2025-05-21 23.30.52;25,6;90,9;3,7;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,2;-8,6;147,8;0;1
620;2025-05-21 23.32.57;25,6;92,1;3,6;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,3;-8,6;147,7;0;1
625;2025-05-21 23.33.35;25,6;90,7;3,6;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,2;-8,6;147,8;0;1
632;2025-05-21 23.34.26;25,6;91,3;3,6;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,3;-8,6;147,7;0;1
635;2025-05-21 23.34.48;25,6;91,5;3,6;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,3;-8,6;147,7;0;1
639;2025-05-21 23.35.17;25,5;91,3;3,6;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,3;-8,6;147,7;0;1
641;2025-05-21 23.35.33;25,5;91,5;3,6;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,3;-8,6;147,7;0;1
644;2025-05-21 23.35.55;25,5;91,3;3,6;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,3;-8,6;147,7;0;1
